clip,early,seizure
Dog_3_test_segment_2424.mat,0.371035950467,0.192429921821
Dog_3_test_segment_1427.mat,0.359288704927,0.173741045398
Dog_3_test_segment_778.mat,0.340527031658,0.129603030544
Dog_3_test_segment_3228.mat,0.34589925719,0.1356432355
Dog_3_test_segment_3204.mat,0.347599002616,0.135694650744
Dog_3_test_segment_2027.mat,0.344363821167,0.130056680384
Dog_3_test_segment_1429.mat,0.328287534966,0.118776643294
Dog_3_test_segment_1462.mat,0.335645084457,0.123695319994
Dog_3_test_segment_4164.mat,0.359257571198,0.155728973766
Dog_3_test_segment_1540.mat,0.33051660633,0.127046539516
Dog_3_test_segment_370.mat,0.367836498153,0.261483562579
Dog_3_test_segment_3659.mat,0.339690151253,0.128694123707
Dog_3_test_segment_4414.mat,0.374637894501,0.195176670366
Dog_3_test_segment_53.mat,0.372384389151,0.411846283386
Dog_3_test_segment_261.mat,0.343939551393,0.145366936398
Dog_3_test_segment_1678.mat,0.350569241256,0.176232873683
Dog_3_test_segment_1785.mat,0.334291527721,0.130569286179
Dog_3_test_segment_1036.mat,0.356545986261,0.208109395679
Dog_3_test_segment_768.mat,0.343890268043,0.143000982532
Dog_3_test_segment_3792.mat,0.350364593798,0.171268401579
Dog_3_test_segment_1782.mat,0.342790166067,0.134362461785
Dog_3_test_segment_1177.mat,0.338551662952,0.128136770468
Dog_3_test_segment_906.mat,0.34569408536,0.182702613198
Dog_3_test_segment_2817.mat,0.354296912114,0.166800132868
Dog_3_test_segment_1131.mat,0.348775266227,0.145705489689
Dog_3_test_segment_3462.mat,0.376555052168,0.184894882471
Dog_3_test_segment_1068.mat,0.386694363021,0.397565792381
Dog_3_test_segment_220.mat,0.318949734904,0.115008043136
Dog_3_test_segment_1891.mat,0.334804799675,0.133138577282
Dog_3_test_segment_2322.mat,0.354032058209,0.146755891282
Dog_3_test_segment_1940.mat,0.36708704057,0.326117503696
Dog_3_test_segment_1141.mat,0.36958670366,0.417581004426
Dog_3_test_segment_2727.mat,0.404756548416,0.2323645833
Dog_3_test_segment_2717.mat,0.344678931763,0.12768670394
Dog_3_test_segment_753.mat,0.336833589178,0.163812029945
Dog_3_test_segment_1600.mat,0.34647998327,0.12365679269
Dog_3_test_segment_1948.mat,0.338099186806,0.130556925798
Dog_3_test_segment_2893.mat,0.351533020122,0.168017332768
Dog_3_test_segment_1012.mat,0.348724628873,0.145901547924
Dog_3_test_segment_3890.mat,0.354989247046,0.236995916199
Dog_3_test_segment_1552.mat,0.381791062741,0.201433804247
Dog_3_test_segment_2060.mat,0.37015099033,0.184858072714
Dog_3_test_segment_3171.mat,0.371467943837,0.413399258688
Dog_3_test_segment_3377.mat,0.351121757282,0.161633807463
Dog_3_test_segment_2923.mat,0.393794325592,0.289978042061
Dog_3_test_segment_3531.mat,0.360330149665,0.206948005272
Dog_3_test_segment_2194.mat,0.384494901536,0.264103182526
Dog_3_test_segment_1019.mat,0.374937398392,0.432254349575
Dog_3_test_segment_1048.mat,0.347606447183,0.156105693349
Dog_3_test_segment_1257.mat,0.368349096548,0.204821788965
Dog_3_test_segment_758.mat,0.391063784094,0.23457931004
Dog_3_test_segment_3356.mat,0.332640349232,0.112995370192
Dog_3_test_segment_1281.mat,0.348431882172,0.167118740585
Dog_3_test_segment_1314.mat,0.32980575017,0.132151574152
Dog_3_test_segment_702.mat,0.345644269476,0.148760054768
Dog_3_test_segment_2910.mat,0.337592963781,0.171587410126
Dog_3_test_segment_3854.mat,0.361560822004,0.26570365894
Dog_3_test_segment_1176.mat,0.3347288521,0.135566984155
Dog_3_test_segment_618.mat,0.342936426088,0.26655467393
Dog_3_test_segment_3068.mat,0.338156900214,0.132674505968
Dog_3_test_segment_1026.mat,0.388870658318,0.204168885561
Dog_3_test_segment_1755.mat,0.368371011158,0.190740487851
Dog_3_test_segment_2455.mat,0.326218690751,0.12442720166
Dog_3_test_segment_1101.mat,0.349569296066,0.126117129997
Dog_3_test_segment_44.mat,0.355022421709,0.251368816791
Dog_3_test_segment_121.mat,0.381121569285,0.186086953856
Dog_3_test_segment_2583.mat,0.356844310293,0.223910596318
Dog_3_test_segment_571.mat,0.329743670572,0.168758091734
Dog_3_test_segment_447.mat,0.33471069129,0.127981011779
Dog_3_test_segment_3533.mat,0.352322116169,0.180100933197
Dog_3_test_segment_2285.mat,0.357219579876,0.178333673513
Dog_3_test_segment_2476.mat,0.3480223438,0.166065210521
Dog_3_test_segment_2336.mat,0.340891290612,0.128139470502
Dog_3_test_segment_3103.mat,0.364464997497,0.145438955462
Dog_3_test_segment_3501.mat,0.351670224881,0.17206000382
Dog_3_test_segment_4087.mat,0.331383607196,0.1173124113
Dog_3_test_segment_1489.mat,0.341944236284,0.146670494339
Dog_3_test_segment_206.mat,0.364469495386,0.193901976893
Dog_3_test_segment_2639.mat,0.331058434105,0.118318825511
Dog_3_test_segment_2863.mat,0.355818506555,0.125399760135
Dog_3_test_segment_4123.mat,0.327643179531,0.11242794973
Dog_3_test_segment_1174.mat,0.38770495183,0.3648857593
Dog_3_test_segment_16.mat,0.346160883602,0.13792890183
Dog_3_test_segment_2789.mat,0.351325226966,0.124741384566
Dog_3_test_segment_877.mat,0.324476306991,0.178737037711
Dog_3_test_segment_2918.mat,0.348275913046,0.12573228998
Dog_3_test_segment_3248.mat,0.349196488016,0.163947316274
Dog_3_test_segment_1297.mat,0.30812466697,0.10759088083
Dog_3_test_segment_331.mat,0.34841699028,0.132870802214
Dog_3_test_segment_2252.mat,0.341195977725,0.136238650509
Dog_3_test_segment_2257.mat,0.370876868255,0.179388877647
Dog_3_test_segment_109.mat,0.347490719675,0.170660642644
Dog_3_test_segment_3665.mat,0.341145197606,0.122443452089
Dog_3_test_segment_3972.mat,0.337852118794,0.116208268784
Dog_3_test_segment_2459.mat,0.386813548824,0.200169920195
Dog_3_test_segment_2964.mat,0.346604470478,0.160521589645
Dog_3_test_segment_2024.mat,0.355471887253,0.190609437184
Dog_3_test_segment_2481.mat,0.350149854461,0.138642064176
Dog_3_test_segment_3858.mat,0.32674844461,0.119407788024
Dog_3_test_segment_87.mat,0.364940182778,0.143398876345
Dog_3_test_segment_3617.mat,0.344462214444,0.223597725551
Dog_3_test_segment_3513.mat,0.311026820872,0.111609736296
Dog_3_test_segment_1569.mat,0.332445919101,0.16338546781
Dog_3_test_segment_4438.mat,0.329528029202,0.120537303375
Dog_3_test_segment_4287.mat,0.333047397748,0.12904357832
Dog_3_test_segment_2920.mat,0.337700588611,0.158520463546
Dog_3_test_segment_851.mat,0.380671356594,0.199762508811
Dog_3_test_segment_1487.mat,0.3645395163,0.378797349173
Dog_3_test_segment_489.mat,0.317667525908,0.124242275694
Dog_3_test_segment_4251.mat,0.381029302579,0.267373561692
Dog_3_test_segment_4180.mat,0.358102558238,0.194258258798
Dog_3_test_segment_3563.mat,0.349196665508,0.133968891512
Dog_3_test_segment_3782.mat,0.358749062085,0.205126799382
Dog_3_test_segment_2566.mat,0.372342256419,0.373320666423
Dog_3_test_segment_903.mat,0.34234219942,0.187129356484
Dog_3_test_segment_2247.mat,0.347631758156,0.132805689359
Dog_3_test_segment_3552.mat,0.38738906092,0.215821750541
Dog_3_test_segment_1674.mat,0.358152669014,0.330778234593
Dog_3_test_segment_1249.mat,0.334932053199,0.128508555918
Dog_3_test_segment_3221.mat,0.363836041548,0.189186142763
Dog_3_test_segment_4391.mat,0.356934061049,0.155855072789
Dog_3_test_segment_4264.mat,0.339543283434,0.167826415809
Dog_3_test_segment_4236.mat,0.355523874268,0.156071174525
Dog_3_test_segment_557.mat,0.383498200483,0.179960755183
Dog_3_test_segment_2860.mat,0.347101156779,0.150033995752
Dog_3_test_segment_688.mat,0.345610857263,0.130192023375
Dog_3_test_segment_1505.mat,0.38273535703,0.197970293676
Dog_3_test_segment_1956.mat,0.330802320531,0.159529314299
Dog_3_test_segment_149.mat,0.327159553841,0.127540143339
Dog_3_test_segment_2374.mat,0.333228345711,0.127732883979
Dog_3_test_segment_1802.mat,0.371979928719,0.221610874355
Dog_3_test_segment_1555.mat,0.358109349511,0.157489720109
Dog_3_test_segment_3540.mat,0.344428804436,0.132207524922
Dog_3_test_segment_3265.mat,0.334042104751,0.132588311425
Dog_3_test_segment_3119.mat,0.330492496984,0.170239740273
Dog_3_test_segment_2967.mat,0.346168517888,0.128526504923
Dog_3_test_segment_2831.mat,0.332571332241,0.147591632923
Dog_3_test_segment_561.mat,0.354111282518,0.194561413005
Dog_3_test_segment_4006.mat,0.327053841541,0.113606105194
Dog_3_test_segment_2452.mat,0.402858652462,0.223101985216
Dog_3_test_segment_3571.mat,0.353318519659,0.304656514255
Dog_3_test_segment_2421.mat,0.323630521408,0.108105663565
Dog_3_test_segment_275.mat,0.343821315378,0.160253430357
Dog_3_test_segment_1408.mat,0.355791753195,0.193855436001
Dog_3_test_segment_2008.mat,0.365038241447,0.206597353071
Dog_3_test_segment_3867.mat,0.357351083416,0.194894036646
Dog_3_test_segment_4016.mat,0.344695733909,0.136572682212
Dog_3_test_segment_1378.mat,0.337570727896,0.231962913899
Dog_3_test_segment_2680.mat,0.375978502919,0.392867690998
Dog_3_test_segment_3995.mat,0.359142762211,0.168771039249
Dog_3_test_segment_3572.mat,0.381857489329,0.191711862726
Dog_3_test_segment_2688.mat,0.346175964598,0.162580286396
Dog_3_test_segment_1841.mat,0.345008447189,0.17743643123
Dog_3_test_segment_701.mat,0.345803268219,0.135145265308
Dog_3_test_segment_3452.mat,0.358553456869,0.330788476868
Dog_3_test_segment_4021.mat,0.391896683036,0.217871722721
Dog_3_test_segment_1974.mat,0.342838072147,0.222503047315
Dog_3_test_segment_3639.mat,0.370425751952,0.357339731327
Dog_3_test_segment_3485.mat,0.357886821335,0.14547914053
Dog_3_test_segment_3105.mat,0.341059601993,0.126627995546
Dog_3_test_segment_1819.mat,0.389699395963,0.399255365208
Dog_3_test_segment_619.mat,0.386967204642,0.212928851249
Dog_3_test_segment_4410.mat,0.344071517478,0.166936690398
Dog_3_test_segment_3906.mat,0.358833342174,0.18168016156
Dog_3_test_segment_1532.mat,0.371954516078,0.19974877241
Dog_3_test_segment_3700.mat,0.376671123319,0.433948156442
Dog_3_test_segment_673.mat,0.382865457507,0.2228099253
Dog_3_test_segment_1168.mat,0.383725020323,0.418358876274
Dog_3_test_segment_416.mat,0.36306803428,0.203510402971
Dog_3_test_segment_1736.mat,0.361982829494,0.20344953903
Dog_3_test_segment_108.mat,0.353692025653,0.199369740577
Dog_3_test_segment_3376.mat,0.3415086816,0.129053725338
Dog_3_test_segment_694.mat,0.378350466362,0.20360053342
Dog_3_test_segment_3784.mat,0.351385478759,0.157966077073
Dog_3_test_segment_1460.mat,0.338363606168,0.139693726034
Dog_3_test_segment_1881.mat,0.331736093067,0.12957234939
Dog_3_test_segment_1010.mat,0.36030636574,0.181785103944
Dog_3_test_segment_2409.mat,0.341241291388,0.139647381537
Dog_3_test_segment_324.mat,0.349047934779,0.188517646931
Dog_3_test_segment_3904.mat,0.349477344466,0.127121755205
Dog_3_test_segment_1723.mat,0.37124016661,0.183168952119
Dog_3_test_segment_3200.mat,0.331771672979,0.12408861815
Dog_3_test_segment_4299.mat,0.353537982192,0.124590915573
Dog_3_test_segment_2029.mat,0.365207766827,0.170717079073
Dog_3_test_segment_4171.mat,0.344210308033,0.161851264661
Dog_3_test_segment_1465.mat,0.343435455893,0.146922904818
Dog_3_test_segment_615.mat,0.338911629593,0.118985148258
Dog_3_test_segment_3832.mat,0.361711708244,0.170225172739
Dog_3_test_segment_2845.mat,0.335899735977,0.14972180473
Dog_3_test_segment_2841.mat,0.379914304202,0.387999262119
Dog_3_test_segment_4026.mat,0.361316236736,0.346522239659
Dog_3_test_segment_676.mat,0.330013296079,0.117797607394
Dog_3_test_segment_2765.mat,0.352426197167,0.203256583784
Dog_3_test_segment_2411.mat,0.388526797681,0.214896639334
Dog_3_test_segment_737.mat,0.375278461346,0.395185948548
Dog_3_test_segment_547.mat,0.352388893705,0.134919982744
Dog_3_test_segment_1894.mat,0.386248404886,0.369614492515
Dog_3_test_segment_2169.mat,0.354455564971,0.119493948081
Dog_3_test_segment_1727.mat,0.359464482454,0.200636488089
Dog_3_test_segment_3769.mat,0.352903039016,0.143284117
Dog_3_test_segment_793.mat,0.359686974863,0.375138949742
Dog_3_test_segment_2392.mat,0.33403543289,0.127318375295
Dog_3_test_segment_2699.mat,0.366679236988,0.178010960811
Dog_3_test_segment_1942.mat,0.377522570584,0.275359069888
Dog_3_test_segment_483.mat,0.334608419917,0.125137236653
Dog_3_test_segment_2683.mat,0.396416155614,0.38136312859
Dog_3_test_segment_2489.mat,0.361397845066,0.166002775373
Dog_3_test_segment_272.mat,0.340517220718,0.145447535886
Dog_3_test_segment_65.mat,0.332406862994,0.119740217068
Dog_3_test_segment_1190.mat,0.34765352648,0.172463096776
Dog_3_test_segment_1917.mat,0.330687651557,0.111957650489
Dog_3_test_segment_3702.mat,0.37983665135,0.18418984901
Dog_3_test_segment_1195.mat,0.376898299827,0.189018918367
Dog_3_test_segment_4225.mat,0.37244124554,0.183492681913
Dog_3_test_segment_4139.mat,0.350870136952,0.168914931144
Dog_3_test_segment_1361.mat,0.344876432455,0.165268474114
Dog_3_test_segment_449.mat,0.348948719418,0.170064159549
Dog_3_test_segment_33.mat,0.375829598098,0.193288521726
Dog_3_test_segment_68.mat,0.356450202304,0.220747259757
Dog_3_test_segment_47.mat,0.387838933805,0.190528842454
Dog_3_test_segment_3566.mat,0.389267179925,0.210438864821
Dog_3_test_segment_4279.mat,0.384867319522,0.211084656329
Dog_3_test_segment_1358.mat,0.345228509607,0.172386435337
Dog_3_test_segment_386.mat,0.3323501892,0.112498044815
Dog_3_test_segment_252.mat,0.330478711353,0.154793680743
Dog_3_test_segment_450.mat,0.331001960487,0.172537559399
Dog_3_test_segment_2358.mat,0.347574927848,0.19135538661
Dog_3_test_segment_1895.mat,0.355206529687,0.164475997483
Dog_3_test_segment_3582.mat,0.383933428655,0.20158658013
Dog_3_test_segment_2888.mat,0.371869933614,0.40459155914
Dog_3_test_segment_819.mat,0.333038243836,0.146328266645
Dog_3_test_segment_2471.mat,0.334440612895,0.127444559614
Dog_3_test_segment_3905.mat,0.341579052789,0.130944920494
Dog_3_test_segment_1411.mat,0.348351602203,0.199411628663
Dog_3_test_segment_3991.mat,0.372436564649,0.195076354324
Dog_3_test_segment_3027.mat,0.352056399434,0.17926582669
Dog_3_test_segment_2676.mat,0.332574030136,0.148445107251
Dog_3_test_segment_2647.mat,0.399637924084,0.345025048685
Dog_3_test_segment_4230.mat,0.344564787012,0.164547441576
Dog_3_test_segment_890.mat,0.342061677512,0.13009558544
Dog_3_test_segment_2428.mat,0.365012780917,0.166824293605
Dog_3_test_segment_1665.mat,0.341621507766,0.18500678951
Dog_3_test_segment_4370.mat,0.347919335264,0.13099927259
Dog_3_test_segment_2414.mat,0.356658717495,0.171334667538
Dog_3_test_segment_3341.mat,0.331351696353,0.120957612655
Dog_3_test_segment_2937.mat,0.350502440755,0.156407010735
Dog_3_test_segment_1528.mat,0.359088940993,0.173681333371
Dog_3_test_segment_630.mat,0.336074872677,0.120075877605
Dog_3_test_segment_2520.mat,0.36090966802,0.171671463166
Dog_3_test_segment_3536.mat,0.33544077794,0.112460718874
Dog_3_test_segment_763.mat,0.343303804789,0.173480451573
Dog_3_test_segment_564.mat,0.334560387043,0.129735967886
Dog_3_test_segment_3954.mat,0.338065673444,0.213733039646
Dog_3_test_segment_3011.mat,0.364126040595,0.222140434953
Dog_3_test_segment_1820.mat,0.35566935616,0.154536660595
Dog_3_test_segment_3236.mat,0.332055588854,0.150217078653
Dog_3_test_segment_717.mat,0.337907490093,0.130633633316
Dog_3_test_segment_1971.mat,0.350056160825,0.192494419915
Dog_3_test_segment_2171.mat,0.353975386434,0.147073953756
Dog_3_test_segment_3644.mat,0.322825280193,0.113072337269
Dog_3_test_segment_1789.mat,0.344033929696,0.13518931716
Dog_3_test_segment_2125.mat,0.359700633151,0.191464294592
Dog_3_test_segment_222.mat,0.353493702916,0.141647103711
Dog_3_test_segment_2054.mat,0.380875084753,0.260884909361
Dog_3_test_segment_1737.mat,0.343273317761,0.150985810168
Dog_3_test_segment_905.mat,0.35331123496,0.178142146943
Dog_3_test_segment_473.mat,0.398023926866,0.361839225814
Dog_3_test_segment_532.mat,0.319872950504,0.131500021729
Dog_3_test_segment_609.mat,0.377056824964,0.195181933407
Dog_3_test_segment_3524.mat,0.342865154274,0.182539070957
Dog_3_test_segment_1398.mat,0.354542702976,0.178495526995
Dog_3_test_segment_4191.mat,0.337374700208,0.152758917056
Dog_3_test_segment_475.mat,0.368770737433,0.384056488207
Dog_3_test_segment_1534.mat,0.360908391639,0.183741527448
Dog_3_test_segment_2719.mat,0.382579073499,0.334554082768
Dog_3_test_segment_1372.mat,0.341812936091,0.181110370703
Dog_3_test_segment_3990.mat,0.365757673069,0.201669557358
Dog_3_test_segment_744.mat,0.383116987686,0.359995676129
Dog_3_test_segment_2879.mat,0.325991793379,0.114371871495
Dog_3_test_segment_3223.mat,0.357095561229,0.188318309848
Dog_3_test_segment_4280.mat,0.381001340259,0.42674978079
Dog_3_test_segment_941.mat,0.345249307278,0.154828610751
Dog_3_test_segment_1620.mat,0.335840706388,0.154142791704
Dog_3_test_segment_3046.mat,0.360365649965,0.261394781352
Dog_3_test_segment_2643.mat,0.367290549472,0.172659082343
Dog_3_test_segment_2755.mat,0.371478422423,0.161334686741
Dog_3_test_segment_2052.mat,0.364242205055,0.209750772121
Dog_3_test_segment_2117.mat,0.338731574235,0.131632742712
Dog_3_test_segment_3009.mat,0.379270407279,0.404404597798
Dog_3_test_segment_2541.mat,0.368450413085,0.21215742259
Dog_3_test_segment_644.mat,0.368384505682,0.190934445784
Dog_3_test_segment_238.mat,0.358918532563,0.216610774025
Dog_3_test_segment_2800.mat,0.34150278547,0.139016768502
Dog_3_test_segment_3551.mat,0.355358385441,0.179564539227
Dog_3_test_segment_3688.mat,0.356102540783,0.153161057822
Dog_3_test_segment_442.mat,0.359607397069,0.273673266909
Dog_3_test_segment_10.mat,0.348620637075,0.142379568638
Dog_3_test_segment_3206.mat,0.33856272869,0.14256338414
Dog_3_test_segment_1612.mat,0.342374175414,0.177228744093
Dog_3_test_segment_1082.mat,0.378861540421,0.201832247356
Dog_3_test_segment_2660.mat,0.327583719504,0.146421545842
Dog_3_test_segment_3380.mat,0.368166375263,0.184341682913
Dog_3_test_segment_815.mat,0.339347766568,0.152122003045
Dog_3_test_segment_2960.mat,0.336693268548,0.112720218159
Dog_3_test_segment_2996.mat,0.344826451214,0.165304928078
Dog_3_test_segment_3997.mat,0.335099469446,0.136464541866
Dog_3_test_segment_992.mat,0.352123348735,0.187328493055
Dog_3_test_segment_3634.mat,0.35371129791,0.147333342387
Dog_3_test_segment_3708.mat,0.388231811458,0.178931538087
Dog_3_test_segment_249.mat,0.365644635724,0.20365384799
Dog_3_test_segment_3188.mat,0.361302715602,0.194885650424
Dog_3_test_segment_4351.mat,0.371315452374,0.280978159626
Dog_3_test_segment_195.mat,0.357547909716,0.158170728938
Dog_3_test_segment_3304.mat,0.351800693825,0.139893573872
Dog_3_test_segment_3281.mat,0.350962866747,0.17252679869
Dog_3_test_segment_3648.mat,0.328096952955,0.126555735973
Dog_3_test_segment_2283.mat,0.353771147164,0.162647873267
Dog_3_test_segment_1680.mat,0.354617580854,0.185493726483
Dog_3_test_segment_2461.mat,0.384567004411,0.184242531005
Dog_3_test_segment_969.mat,0.351735725338,0.192608017765
Dog_3_test_segment_1115.mat,0.317725751327,0.113227708506
Dog_3_test_segment_629.mat,0.35624756964,0.183941532803
Dog_3_test_segment_3245.mat,0.359023920802,0.221356103301
Dog_3_test_segment_3147.mat,0.333951114842,0.183242925228
Dog_3_test_segment_1365.mat,0.333471350106,0.146727172238
Dog_3_test_segment_2601.mat,0.339873659638,0.131233760663
Dog_3_test_segment_854.mat,0.343143216886,0.126420716504
Dog_3_test_segment_3779.mat,0.343398238694,0.132654959661
Dog_3_test_segment_3609.mat,0.367650786016,0.156009989084
Dog_3_test_segment_3835.mat,0.338954849842,0.136238390572
Dog_3_test_segment_722.mat,0.374110032097,0.378012648786
Dog_3_test_segment_610.mat,0.36859046055,0.176774654806
Dog_3_test_segment_1187.mat,0.342230232363,0.15141068715
Dog_3_test_segment_1797.mat,0.392138225753,0.315603748556
Dog_3_test_segment_1794.mat,0.350229974652,0.142535205428
Dog_3_test_segment_1495.mat,0.369361354381,0.177245474293
Dog_3_test_segment_2089.mat,0.371801439151,0.384455675303
Dog_3_test_segment_2928.mat,0.342709669807,0.13033780055
Dog_3_test_segment_3517.mat,0.369836471948,0.234785413376
Dog_3_test_segment_2501.mat,0.340110235989,0.19620198448
Dog_3_test_segment_3473.mat,0.366669250212,0.426195031216
Dog_3_test_segment_1494.mat,0.324761721967,0.128381862818
Dog_3_test_segment_726.mat,0.361357193938,0.175733812523
Dog_3_test_segment_1542.mat,0.351828589991,0.159637283739
Dog_3_test_segment_810.mat,0.362079408611,0.147779850786
Dog_3_test_segment_515.mat,0.361294809045,0.152059034404
Dog_3_test_segment_417.mat,0.354934859875,0.1544342809
Dog_3_test_segment_2248.mat,0.355495021395,0.188781495151
Dog_3_test_segment_215.mat,0.365627286628,0.194276107036
Dog_3_test_segment_1978.mat,0.375064919874,0.143088387969
Dog_3_test_segment_3070.mat,0.376254275451,0.19616613628
Dog_3_test_segment_932.mat,0.340943754963,0.159611061894
Dog_3_test_segment_4002.mat,0.38931500266,0.19773207086
Dog_3_test_segment_4056.mat,0.376453712177,0.201283536498
Dog_3_test_segment_4136.mat,0.355581733553,0.348810472082
Dog_3_test_segment_2057.mat,0.391920134593,0.195793459382
Dog_3_test_segment_1354.mat,0.360611133139,0.181939492756
Dog_3_test_segment_4388.mat,0.328700642843,0.131687929788
Dog_3_test_segment_444.mat,0.354752683706,0.184973317316
Dog_3_test_segment_3760.mat,0.3709564203,0.194898051067
Dog_3_test_segment_78.mat,0.382996598307,0.198812420199
Dog_3_test_segment_2215.mat,0.347690040376,0.178384823184
Dog_3_test_segment_2044.mat,0.359036039336,0.17915014588
Dog_3_test_segment_2809.mat,0.307939821365,0.128415114704
Dog_3_test_segment_2900.mat,0.361551308034,0.163346463972
Dog_3_test_segment_1189.mat,0.346544130106,0.124067160102
Dog_3_test_segment_3975.mat,0.346166625599,0.1194373316
Dog_3_test_segment_729.mat,0.355120172768,0.178782239964
Dog_3_test_segment_1261.mat,0.357182084621,0.17503558974
Dog_3_test_segment_4168.mat,0.374760910964,0.173502260834
Dog_3_test_segment_3684.mat,0.349372277522,0.130544287252
Dog_3_test_segment_1045.mat,0.402545360149,0.308468220792
Dog_3_test_segment_2145.mat,0.385384237482,0.340921123282
Dog_3_test_segment_3230.mat,0.34397042326,0.174521995003
Dog_3_test_segment_1722.mat,0.397064031386,0.20623270934
Dog_3_test_segment_1912.mat,0.350011300211,0.172539500262
Dog_3_test_segment_1687.mat,0.339026789115,0.157505021981
Dog_3_test_segment_4282.mat,0.352616633017,0.174786041821
Dog_3_test_segment_363.mat,0.347683790421,0.125913731746
Dog_3_test_segment_2329.mat,0.363396599644,0.19629033642
Dog_3_test_segment_1531.mat,0.36349644554,0.209323591256
Dog_3_test_segment_4200.mat,0.348138955583,0.141448263957
Dog_3_test_segment_4223.mat,0.36973653764,0.174909459646
Dog_3_test_segment_2744.mat,0.355271416281,0.184052746762
Dog_3_test_segment_2576.mat,0.347403588441,0.141531585552
Dog_3_test_segment_1064.mat,0.361226643787,0.202035550001
Dog_3_test_segment_1067.mat,0.341761753971,0.157879425342
Dog_3_test_segment_3650.mat,0.343056816791,0.148493673689
Dog_3_test_segment_3746.mat,0.331625212004,0.111473124532
Dog_3_test_segment_521.mat,0.35003857386,0.129813469517
Dog_3_test_segment_2709.mat,0.335551593869,0.121753849363
Dog_3_test_segment_740.mat,0.364005973379,0.264537350738
Dog_3_test_segment_1107.mat,0.350252139968,0.136235897813
Dog_3_test_segment_2325.mat,0.362315579359,0.199711199712
Dog_3_test_segment_3094.mat,0.346009517049,0.136286457284
Dog_3_test_segment_2978.mat,0.364402519255,0.399320277169
Dog_3_test_segment_397.mat,0.350802322383,0.221503990245
Dog_3_test_segment_699.mat,0.368299042118,0.219559821388
Dog_3_test_segment_230.mat,0.337346857998,0.157264558329
Dog_3_test_segment_1403.mat,0.324948367501,0.152611908959
Dog_3_test_segment_1590.mat,0.343811209614,0.132679753586
Dog_3_test_segment_4380.mat,0.34527209675,0.212468200272
Dog_3_test_segment_3839.mat,0.380250640558,0.182882395303
Dog_3_test_segment_836.mat,0.353788567658,0.14127449313
Dog_3_test_segment_2772.mat,0.331717324172,0.141605194776
Dog_3_test_segment_2209.mat,0.348442987658,0.172244907634
Dog_3_test_segment_1679.mat,0.354754996895,0.18469492335
Dog_3_test_segment_1961.mat,0.333170447748,0.123668537855
Dog_3_test_segment_4040.mat,0.352351811418,0.190386911462
Dog_3_test_segment_1220.mat,0.348963789675,0.178683184771
Dog_3_test_segment_1507.mat,0.354661980711,0.222692261098
Dog_3_test_segment_136.mat,0.358016329288,0.355532086324
Dog_3_test_segment_271.mat,0.337693317786,0.121495864242
Dog_3_test_segment_244.mat,0.377137650136,0.183382771175
Dog_3_test_segment_3135.mat,0.358802846488,0.157505874593
Dog_3_test_segment_3331.mat,0.32637042747,0.11855178347
Dog_3_test_segment_4067.mat,0.373672956704,0.207303952374
Dog_3_test_segment_1468.mat,0.332099059566,0.138842152704
Dog_3_test_segment_1173.mat,0.347970162578,0.199923865274
Dog_3_test_segment_3099.mat,0.349015367541,0.16699145584
Dog_3_test_segment_3560.mat,0.377758806035,0.402618194597
Dog_3_test_segment_3034.mat,0.331966289959,0.162469452424
Dog_3_test_segment_3717.mat,0.36898430685,0.237237872719
Dog_3_test_segment_2726.mat,0.340353269835,0.158245660741
Dog_3_test_segment_2487.mat,0.353493381832,0.172640492972
Dog_3_test_segment_1530.mat,0.378306691618,0.39507363741
Dog_3_test_segment_2017.mat,0.3562506656,0.203943571036
Dog_3_test_segment_1481.mat,0.319040596719,0.119934015034
Dog_3_test_segment_3412.mat,0.360645585283,0.195326176479
Dog_3_test_segment_1967.mat,0.374270648413,0.209958141553
Dog_3_test_segment_460.mat,0.335241112858,0.151662383284
Dog_3_test_segment_3159.mat,0.346185182024,0.175207348291
Dog_3_test_segment_4290.mat,0.350661777944,0.195549990401
Dog_3_test_segment_2588.mat,0.357387689412,0.164011844622
Dog_3_test_segment_2723.mat,0.331497305296,0.118103831681
Dog_3_test_segment_2922.mat,0.349772354425,0.153178106183
Dog_3_test_segment_3420.mat,0.37538914956,0.153002392408
Dog_3_test_segment_95.mat,0.383081316162,0.191728072388
Dog_3_test_segment_2911.mat,0.37618307657,0.416110211866
Dog_3_test_segment_2096.mat,0.38343733235,0.147982024181
Dog_3_test_segment_897.mat,0.364727826951,0.178235451999
Dog_3_test_segment_3880.mat,0.346386874846,0.127804366521
Dog_3_test_segment_58.mat,0.338769055983,0.159747656792
Dog_3_test_segment_1699.mat,0.352039008692,0.130231772615
Dog_3_test_segment_770.mat,0.362800872456,0.186745824638
Dog_3_test_segment_366.mat,0.359207854897,0.152200741746
Dog_3_test_segment_2737.mat,0.345881145776,0.179670503784
Dog_3_test_segment_2763.mat,0.348690205386,0.137676393019
Dog_3_test_segment_237.mat,0.371830273353,0.178998576717
Dog_3_test_segment_423.mat,0.38115366387,0.174314048442
Dog_3_test_segment_2093.mat,0.350952358655,0.188790734402
Dog_3_test_segment_3300.mat,0.327184642172,0.118988468361
Dog_3_test_segment_1413.mat,0.334413303658,0.189356265627
Dog_3_test_segment_2213.mat,0.353909578232,0.179796925893
